device_id,timestamp,aqi,pm,voc,pm_color,voc_color,aqi_color
D1903-01196,2022-05-01T17:30:00,0.4439979,0.04399151,0.08505229,0,0,0
D1903-01196,2022-05-01T17:35:00,0.4439979,0.053145096,0.087482356,0,0,0
D1903-01196,2022-05-01T17:40:00,0.4439979,0.05144784,0.089102395,0,0,0
D1903-01196,2022-05-01T17:45:00,0.4439979,0.07284031,0.089912415,0,0,0
D1903-01196,2022-05-01T17:50:00,0.4439979,0.038878117,0.089912415,0,0,0
D1903-01196,2022-05-01T17:55:00,0.4439979,0.04512284,0.089912415,0,0,0
D1903-01196,2022-05-01T18:00:00,0.4439979,0.049534984,0.09396253,0,0,0
D1903-01196,2022-05-01T18:05:00,0.4439979,0.06320913,0.08586231,0,0,0
D1903-01196,2022-05-01T18:10:00,0.4439979,0.073628895,0.08586231,0,0,0
D1903-01196,2022-05-01T18:15:00,0.4439979,0.05321228,0.089912415,0,0,0
D1903-01196,2022-05-01T18:20:00,0.4439979,0.053517286,0.09477255,0,0,0
D1903-01196,2022-05-01T18:25:00,0.4439979,0.0670406,0.096392594,0,0,0
D1903-01196,2022-05-01T18:30:00,0.4439979,0.048358392,0.09801263,0,0,0
D1903-01196,2022-05-01T18:35:00,0.4439979,0.062752455,0.09882265,0,0,0
D1903-01196,2022-05-01T18:40:00,0.4439979,0.05515429,0.15797225,0,0,1
D1903-01196,2022-05-01T18:45:00,0.4439979,0.041618302,0.09963268,0,0,0
D1903-01196,2022-05-01T18:50:00,0.4439979,0.04400093,0.15843603,0,0,1
D1903-01196,2022-05-01T18:55:00,0.4439979,0.052438453,0.15750848,0,0,1
D1903-01196,2022-05-01T19:00:00,0.4439979,0.045594804,0.09882265,0,0,0
D1903-01196,2022-05-01T19:05:00,0.4439979,0.048786096,0.09882265,0,0,0
D1903-01196,2022-05-01T19:10:00,0.4439979,0.061143834,0.09882265,0,0,0
D1903-01196,2022-05-01T19:15:00,0.4439979,0.048463732,0.09801263,0,0,0
D1903-01196,2022-05-01T19:20:00,0.4439979,0.060503546,0.096392594,0,0,0
D1903-01196,2022-05-01T19:25:00,0.4439979,0.054934423,0.09396253,0,0,0
D1903-01196,2022-05-01T19:30:00,0.4439979,0.0620044,0.09396253,0,0,0
D1903-01196,2022-05-01T19:35:00,0.4439979,0.044017166,0.089912415,0,0,0
D1903-01196,2022-05-01T19:40:00,0.4439979,0.06299075,0.09315251,0,0,0
D1903-01196,2022-05-01T19:45:00,0.4439979,0.051389303,0.09315251,0,0,0
D1903-01196,2022-05-01T19:50:00,0.4439979,0.059103653,0.09396253,0,0,0
D1903-01196,2022-05-01T19:55:00,0.4439979,0.041064754,0.09558257,0,0,0
D1903-01196,2022-05-01T20:00:00,0.4439979,0.03732495,0.097202614,0,0,0
D1903-01196,2022-05-01T20:05:00,0.4439979,0.04682359,0.097202614,0,0,0
D1903-01196,2022-05-01T20:10:00,0.4439979,0.04640951,0.097202614,0,0,0
D1903-01196,2022-05-01T20:15:00,0.4439979,0.043078214,0.09801263,0,0,0
D1903-01196,2022-05-01T20:20:00,0.4439979,0.04948788,0.097202614,0,0,0
D1903-01196,2022-05-01T20:25:00,0.4439979,0.03524774,0.09963268,0,0,0
D1903-01196,2022-05-01T20:30:00,0.4439979,0.05511009,0.15843603,0,0,1
D1903-01196,2022-05-01T20:35:00,0.4439979,0.04965022,0.15750848,0,0,1
D1903-01196,2022-05-01T20:40:00,0.4439979,0.044894796,0.1588998,0,0,1
D1903-01196,2022-05-01T20:45:00,0.4439979,0.050116908,0.16029114,0,0,1
D1903-01196,2022-05-01T20:50:00,0.4439979,0.050683964,0.15982737,0,0,1
D1903-01196,2022-05-01T20:55:00,0.4439979,0.038243636,0.16307381,0,0,1
D1903-01196,2022-05-01T21:00:00,0.4439979,0.034018774,0.16307381,0,0,1
D1903-01196,2022-05-01T21:05:00,0.4439979,0.054833822,0.16075492,0,0,1
D1903-01196,2022-05-01T21:10:00,0.4439979,0.037041094,0.16214626,0,0,1
D1903-01196,2022-05-01T21:15:00,0.4439979,0.054245614,0.16353759,0,0,1
D1903-01196,2022-05-01T21:20:00,0.4439979,0.061671905,0.16492891,0,0,1
D1903-01196,2022-05-01T21:25:00,0.4439979,0.03767978,0.16678403,0,0,1
D1903-01196,2022-05-01T21:30:00,0.4439979,0.03059446,0.16771159,0,0,1
D1903-01196,2022-05-01T21:35:00,0.4439979,0.044545356,0.16585648,0,0,1
D1903-01196,2022-05-01T21:40:00,0.4439979,0.037341185,0.16724782,0,0,1
D1903-01196,2022-05-01T21:45:00,0.4439979,0.053436533,0.16678403,0,0,1
D1903-01196,2022-05-01T21:50:00,0.4439979,0.034085177,0.16608837,0,0,1
D1903-01196,2022-05-01T21:55:00,0.4439979,0.057015423,0.16666809,0,0,1
D1903-01196,2022-05-01T22:00:00,0.4439979,0.033776276,0.16608837,0,0,1
D1903-01196,2022-05-01T22:05:00,0.4439979,0.036871944,0.16608837,0,0,1
D1903-01196,2022-05-01T22:10:00,0.4439979,0.043903854,0.16550864,0,0,1
D1903-01196,2022-05-01T22:15:00,0.4439979,0.044065673,0.1643492,0,0,1
D1903-01196,2022-05-01T22:20:00,0.4439979,0.04782099,0.16318975,0,0,1
D1903-01196,2022-05-01T22:25:00,0.4439979,0.056992393,0.1643492,0,0,1
D1903-01196,2022-05-01T22:30:00,0.4439979,0.05215122,0.16608837,0,0,1
D1903-01196,2022-05-01T22:35:00,0.4439979,0.042809483,0.1643492,0,0,1
D1903-01196,2022-05-01T22:40:00,0.4439979,0.05259417,0.16608837,0,0,1
D1903-01196,2022-05-01T22:45:00,0.4439979,0.056518223,0.16492891,0,0,1
D1903-01196,2022-05-01T22:50:00,0.4439979,0.030451763,0.16492891,0,0,1
D1903-01196,2022-05-01T22:55:00,0.4439979,0.045411475,0.1643492,0,0,1
D1903-01196,2022-05-01T23:00:00,0.4439979,0.04669396,0.16550864,0,0,1
D1903-01196,2022-05-01T23:05:00,0.4439979,0.051442552,0.16261002,0,0,1
D1903-01196,2022-05-01T23:10:00,0.4439979,0.05032826,0.16318975,0,0,1
D1903-01196,2022-05-01T23:15:00,0.4439979,0.04306447,0.16771159,0,0,1
D1903-01196,2022-05-01T23:20:00,0.4439979,0.045907862,0.17698714,0,0,1
D1903-01196,2022-05-01T23:25:00,0.4439979,0.036265906,0.19414693,0,0,1
D1903-01196,2022-05-01T23:30:00,0.4439979,0.02820792,0.2789506,0,0,2
D1903-01196,2022-05-01T23:35:00,0.4439979,0.073379636,0.2899972,0,0,2
D1903-01196,2022-05-01T23:40:00,0.4439979,0.03214887,0.2990944,0,0,2
D1903-01196,2022-05-01T23:45:00,0.4439979,0.046425566,61.55747,0,0,2
D1903-01196,2022-05-01T23:50:00,0.4439979,0.03587878,61.55747,0,0,2
D1903-01196,2022-05-01T23:55:00,0.4439979,0.038916864,61.55747,0,0,2
D1903-01196,2022-05-02T00:00:00,0.47255066,0.053132262,0.297201,0,0,2
D1903-01196,2022-05-02T00:05:00,0.47255066,0.04851673,0.2979745,0,0,2
D1903-01196,2022-05-02T00:15:00,0.47255066,0.056514006,77.57121,0,0,2
D1903-01196,2022-05-02T00:20:00,0.47255066,0.057047516,77.57121,0,0,2
D1903-01196,2022-05-02T00:25:00,0.47255066,0.04451665,77.57121,0,0,2
D1903-01196,2022-05-02T00:30:00,0.47255066,0.04256507,77.57121,0,0,2
D1903-01196,2022-05-02T00:35:00,0.47255066,0.04584134,77.57121,0,0,2
D1903-01196,2022-05-02T00:40:00,0.47255066,0.04351693,77.57121,0,0,2
D1903-01196,2022-05-02T00:45:00,0.47255066,0.055868637,77.57121,0,0,2
D1903-01196,2022-05-02T00:50:00,0.47255066,0.02918493,77.57121,0,0,2
D1903-01196,2022-05-02T00:55:00,0.47255066,0.02572366,77.57121,0,0,2
D1903-01196,2022-05-02T01:00:00,0.47255066,0.03697752,77.57121,0,0,2
D1903-01196,2022-05-02T01:05:00,0.47255066,0.03684411,77.57121,0,0,2
D1903-01196,2022-05-02T01:10:00,0.47255066,0.035433386,77.57121,0,0,2
D1903-01196,2022-05-02T01:15:00,0.47255066,0.046562083,77.57121,0,0,2
D1903-01196,2022-05-02T01:20:00,0.47255066,0.03857938,77.57121,0,0,2
D1903-01196,2022-05-02T01:25:00,0.47255066,0.028558826,77.57121,0,0,2
D1903-01196,2022-05-02T01:30:00,0.47255066,0.031501275,77.57121,0,0,2
D1903-01196,2022-05-02T01:35:00,0.47255066,0.043250836,77.57121,0,0,2
D1903-01196,2022-05-02T01:40:00,0.47255066,0.025482068,77.57121,0,0,2
D1903-01196,2022-05-02T01:45:00,0.47255066,0.035819225,77.57121,0,0,2
D1903-01196,2022-05-02T01:50:00,0.47255066,0.06011994,0.29977927,0,0,2
D1903-01196,2022-05-02T01:55:00,0.47255066,0.039180256,77.57121,0,0,2
D1903-01196,2022-05-02T02:00:00,0.47255066,0.0349723,77.57121,0,0,2
D1903-01196,2022-05-02T02:05:00,0.47255066,0.03817482,77.57121,0,0,2
D1903-01196,2022-05-02T02:10:00,0.47255066,0.04022206,77.57121,0,0,2
D1903-01196,2022-05-02T02:15:00,0.47255066,0.03618062,77.57121,0,0,2
D1903-01196,2022-05-02T02:20:00,0.47255066,0.05044465,77.57121,0,0,2
D1903-01196,2022-05-02T02:25:00,0.47255066,0.051296934,77.57121,0,0,2
D1903-01196,2022-05-02T02:30:00,0.47255066,0.039316196,77.57121,0,0,2
D1903-01196,2022-05-02T02:35:00,0.47255066,0.045330886,77.57121,0,0,2
D1903-01196,2022-05-02T02:40:00,0.47255066,0.044193365,77.57121,0,0,2
D1903-01196,2022-05-02T02:45:00,0.47255066,0.05071189,77.57121,0,0,2
D1903-01196,2022-05-02T02:50:00,0.47255066,0.054341726,77.57121,0,0,2
D1903-01196,2022-05-02T02:55:00,0.47255066,0.044805802,77.57121,0,0,2
D1903-01196,2022-05-02T03:00:00,0.47255066,0.031683084,77.57121,0,2,2
D1903-01196,2022-05-02T03:05:00,0.47255066,0.051543042,77.57121,0,2,2
D1903-01196,2022-05-02T03:10:00,0.47255066,0.042442862,77.57121,0,2,2
D1903-01196,2022-05-02T03:15:00,0.47255066,0.038178973,77.57121,0,2,2
D1903-01196,2022-05-02T03:20:00,0.47255066,0.040625233,77.57121,0,2,2
D1903-01196,2022-05-02T03:25:00,0.47255066,0.04042789,77.57121,0,2,2
D1903-01196,2022-05-02T03:30:00,0.47255066,0.04681108,77.57121,0,2,2
D1903-01196,2022-05-02T03:35:00,0.47255066,0.04558452,77.57121,0,2,2
D1903-01196,2022-05-02T03:40:00,0.47255066,0.041801468,77.57121,0,2,2
D1903-01196,2022-05-02T03:45:00,0.47255066,0.03852688,77.57121,0,2,2
D1903-01196,2022-05-02T03:50:00,0.47255066,0.042738516,77.57121,0,2,2
D1903-01196,2022-05-02T03:55:00,0.47255066,0.054549843,77.57121,0,2,2
D1903-01196,2022-05-02T04:00:00,0.47255066,0.03819625,77.57121,0,2,2
D1903-01196,2022-05-02T04:05:00,0.47255066,0.048248228,77.57121,0,2,2
D1903-01196,2022-05-02T04:10:00,0.47255066,0.051338594,77.57121,0,2,2
D1903-01196,2022-05-02T04:15:00,0.47255066,0.041830905,77.57121,0,2,2
D1903-01196,2022-05-02T04:20:00,0.47255066,0.052925646,77.57121,0,2,2
D1903-01196,2022-05-02T04:25:00,0.47255066,0.043068424,77.57121,0,2,2
D1903-01196,2022-05-02T04:30:00,0.47255066,0.033008438,77.57121,0,2,2
D1903-01196,2022-05-02T04:35:00,0.47255066,0.055297617,77.57121,0,2,2
D1903-01196,2022-05-02T04:40:00,0.47255066,0.026775334,77.57121,0,2,2
D1903-01196,2022-05-02T12:25:00,0.47255066,0.046067853,77.57121,0,2,2
D1903-01196,2022-05-02T12:30:00,0.47255066,0.057173524,77.57121,0,2,2
D1903-01196,2022-05-02T12:35:00,0.47255066,0.051909674,77.57121,0,2,2
D1903-01196,2022-05-02T12:40:00,0.47255066,0.06235802,77.57121,0,2,2
D1903-01196,2022-05-02T12:45:00,0.47255066,0.050900985,77.57121,0,2,2
D1903-01196,2022-05-02T12:50:00,0.47255066,0.04765349,77.57121,0,2,2
D1903-01196,2022-05-02T12:55:00,0.47255066,0.05990737,77.57121,0,2,2
D1903-01196,2022-05-02T13:00:00,0.47255066,0.04512662,77.57121,0,2,2
D1903-01196,2022-05-02T13:05:00,0.47255066,0.06580123,77.57121,0,2,2
D1903-01196,2022-05-02T13:10:00,0.47255066,0.05643755,77.57121,0,2,2
D1903-01196,2022-05-02T13:15:00,0.47255066,0.05418574,77.57121,0,2,2
D1903-01196,2022-05-02T13:20:00,0.47255066,0.053282704,77.57121,0,2,2
D1903-01196,2022-05-02T13:25:00,0.47255066,0.06972167,77.57121,0,2,2
D1903-01196,2022-05-02T13:30:00,0.47255066,0.047191318,77.57121,0,2,2
D1903-01196,2022-05-02T13:35:00,0.47255066,0.062433697,77.57121,0,2,2
D1903-01196,2022-05-02T13:40:00,0.47255066,0.047219552,77.57121,0,2,2
D1903-01196,2022-05-02T13:45:00,0.47255066,0.06921741,77.57121,0,2,2
D1903-01196,2022-05-02T13:50:00,0.47255066,0.03347573,77.57121,0,2,2
D1903-01196,2022-05-02T13:55:00,0.47255066,0.06482024,77.57121,0,2,2
D1903-01196,2022-05-02T14:00:00,0.47255066,0.060763806,77.57121,0,2,2
D1903-01196,2022-05-02T14:05:00,0.47255066,0.049312305,77.57121,0,2,2
D1903-01196,2022-05-02T14:10:00,0.47255066,0.06338327,77.57121,0,2,2
D1903-01196,2022-05-02T14:15:00,0.47255066,0.043488998,77.57121,0,2,2
D1903-01196,2022-05-02T15:35:00,0.47255066,0.023859676,77.57121,0,2,2
D1903-01196,2022-05-02T15:40:00,0.47255066,0.049755875,77.57121,0,2,2
D1903-01196,2022-05-02T15:45:00,0.47255066,0.048756275,77.57121,0,2,2
D1903-01196,2022-05-02T15:50:00,0.47255066,0.058377806,77.57121,0,2,2
D1903-01196,2022-05-02T15:55:00,0.47255066,0.062993035,77.57121,0,2,2
D1903-01196,2022-05-02T16:00:00,0.47255066,0.04628034,77.57121,0,2,2
D1903-01196,2022-05-02T16:05:00,0.47255066,0.06531064,77.57121,0,2,2
D1903-01196,2022-05-02T16:10:00,0.47255066,0.07403293,77.57121,0,2,2
D1903-01196,2022-05-02T16:15:00,0.47255066,0.07092065,77.57121,0,2,2
D1903-01196,2022-05-02T16:20:00,0.47255066,0.048675485,77.57121,0,2,2
D1903-01196,2022-05-02T16:25:00,0.47255066,0.03919326,77.57121,0,2,2
D1903-01196,2022-05-02T16:30:00,0.47255066,0.06030145,77.57121,0,2,2
D1903-01196,2022-05-02T16:35:00,0.47255066,0.041288663,77.57121,0,2,2
D1903-01196,2022-05-02T16:40:00,0.47255066,0.047800023,77.57121,0,2,2
D1903-01196,2022-05-02T16:45:00,0.47255066,0.047806647,77.57121,0,2,2
D1903-01196,2022-05-02T16:50:00,0.47255066,0.038588997,77.57121,0,2,2
D1903-01196,2022-05-02T16:55:00,0.47255066,0.032192353,77.57121,0,2,2
D1903-01196,2022-05-02T17:00:00,0.47255066,0.043335196,77.57121,0,2,2
D1903-01196,2022-05-02T17:05:00,0.47255066,0.047786254,77.57121,0,2,2
D1903-01196,2022-05-02T17:10:00,0.47255066,0.03322941,77.57121,0,2,2
D1903-01196,2022-05-02T17:15:00,0.47255066,0.029431624,77.57121,0,2,2
D1903-01196,2022-05-02T17:20:00,0.47255066,0.02463764,77.57121,0,2,2
D1903-01196,2022-05-02T17:25:00,0.47255066,0.042150564,77.57121,0,2,2
D1903-01196,2022-05-02T17:30:00,0.47255066,0.04460677,77.57121,0,2,2
D1903-01196,2022-05-02T17:35:00,0.47255066,0.035633016,77.57121,0,2,2
D1903-01196,2022-05-02T17:40:00,0.47255066,0.043500073,77.57121,0,2,2
D1903-01196,2022-05-02T17:45:00,0.47255066,0.042675544,77.57121,0,2,2
D1903-01196,2022-05-02T17:50:00,0.47255066,0.038239297,77.57121,0,2,2
D1903-01196,2022-05-02T17:55:00,0.47255066,0.049012978,77.57121,0,2,2
D1903-01196,2022-05-02T18:00:00,0.47255066,0.034384783,77.57121,0,2,2
D1903-01196,2022-05-02T18:05:00,0.47255066,0.043823,77.57121,0,2,2
D1903-01196,2022-05-02T18:10:00,0.47255066,0.04563009,77.57121,0,2,2
D1903-01196,2022-05-02T18:15:00,0.47255066,0.033902984,77.57121,0,2,2
D1903-01196,2022-05-02T18:20:00,0.47255066,0.05580151,77.57121,0,2,2
D1903-01196,2022-05-02T18:25:00,0.47255066,0.040100753,77.57121,0,2,2
D1903-01196,2022-05-02T18:30:00,0.47255066,0.06030585,77.57121,0,2,2
D1903-01196,2022-05-02T18:35:00,0.47255066,0.05783177,77.57121,0,2,2
D1903-01196,2022-05-02T18:40:00,0.47255066,0.046571895,77.57121,0,2,2
D1903-01196,2022-05-02T18:45:00,0.47255066,0.047972742,77.57121,0,2,2
D1903-01196,2022-05-02T18:50:00,0.47255066,0.051369235,77.57121,0,2,2
D1903-01196,2022-05-02T18:55:00,0.47255066,0.04736133,77.57121,0,2,2
D1903-01196,2022-05-02T19:00:00,0.47255066,0.043890186,77.57121,0,2,2
D1903-01196,2022-05-02T19:05:00,0.47255066,0.04683504,77.57121,0,2,2
D1903-01196,2022-05-02T19:10:00,0.47255066,0.030754283,77.57121,0,2,2
D1903-01196,2022-05-02T19:15:00,0.47255066,0.04386502,77.57121,0,2,2
D1903-01196,2022-05-02T19:20:00,0.47255066,0.047936443,77.57121,0,2,2
D1903-01196,2022-05-02T19:25:00,0.47255066,0.027055154,77.57121,0,2,2
D1903-01196,2022-05-02T19:30:00,0.47255066,0.027635925,77.57121,0,2,2
D1903-01196,2022-05-02T19:35:00,0.47255066,0.05102277,77.57121,0,2,2
D1903-01196,2022-05-02T19:40:00,0.47255066,0.051309034,77.57121,0,2,2
D1903-01196,2022-05-02T19:45:00,0.47255066,0.04358761,77.57121,0,2,2
D1903-01196,2022-05-02T19:50:00,0.47255066,0.040286295,77.57121,0,2,2
D1903-01196,2022-05-02T19:55:00,0.47255066,0.052446377,77.57121,0,2,2
D1903-01196,2022-05-02T20:00:00,0.47255066,0.050544467,77.57121,0,2,2
D1903-01196,2022-05-02T20:05:00,0.47255066,0.051966626,77.57121,0,2,2
D1903-01196,2022-05-02T20:10:00,0.47255066,0.049877845,77.57121,0,2,2
D1903-01196,2022-05-02T20:15:00,0.47255066,0.040794883,77.57121,0,2,2
D1903-01196,2022-05-02T20:20:00,0.47255066,0.0611187,77.57121,0,2,2
D1903-01196,2022-05-02T20:25:00,0.47255066,0.057293024,77.57121,0,2,2
D1903-01196,2022-05-02T20:30:00,0.47255066,0.054089658,77.57121,0,2,2
D1903-01196,2022-05-02T20:35:00,0.47255066,0.0575419,77.57121,0,2,2
D1903-01196,2022-05-02T20:40:00,0.47255066,0.04425501,77.57121,0,2,2
D1903-01196,2022-05-02T20:45:00,0.47255066,0.03907135,77.57121,0,2,2
D1903-01196,2022-05-02T20:50:00,0.47255066,0.065002166,77.57121,0,2,2
D1903-01196,2022-05-02T20:55:00,0.47255066,0.059049062,77.57121,0,2,2
D1903-01196,2022-05-02T21:00:00,0.47255066,0.045066837,77.57121,0,2,2
D1903-01196,2022-05-02T21:05:00,0.47255066,0.055219956,77.57121,0,2,2
D1903-01196,2022-05-02T21:10:00,0.47255066,0.045506015,77.57121,0,2,2
D1903-01196,2022-05-02T21:15:00,0.47255066,0.067540236,77.57121,0,2,2
D1903-01196,2022-05-02T21:20:00,0.47255066,0.058718733,77.57121,0,2,2
D1903-01196,2022-05-02T21:25:00,0.47255066,0.05334074,77.57121,0,2,2
D1903-01196,2022-05-02T21:30:00,0.47255066,0.061793145,77.57121,0,2,2
D1903-01196,2022-05-02T21:35:00,0.47255066,0.056614906,77.57121,0,2,2
D1903-01196,2022-05-02T21:40:00,0.47255066,0.04566266,77.57121,0,2,2
D1903-01196,2022-05-02T21:45:00,0.47255066,0.059808273,77.57121,0,2,2
D1903-01196,2022-05-02T21:50:00,0.47255066,0.036716662,77.57121,0,2,2
D1903-01196,2022-05-02T21:55:00,0.47255066,0.05797644,77.57121,0,2,2
D1903-01196,2022-05-02T22:00:00,0.47255066,0.04507635,77.57121,0,2,2
D1903-01196,2022-05-02T22:05:00,0.47255066,0.0404076,77.57121,0,2,2
D1903-01196,2022-05-02T22:10:00,0.47255066,0.046969835,77.57121,0,2,2
D1903-01196,2022-05-02T22:15:00,0.47255066,0.052498873,77.57121,0,2,2
D1903-01196,2022-05-02T22:20:00,0.47255066,0.058901206,77.57121,0,2,2
D1903-01196,2022-05-02T22:25:00,0.47255066,0.032742042,77.57121,0,2,2
D1903-01196,2022-05-02T22:30:00,0.47255066,0.06721888,77.57121,0,2,2
D1903-01196,2022-05-02T22:35:00,0.47255066,0.072636664,77.57121,0,2,2
D1903-01196,2022-05-02T22:40:00,0.47255066,0.06330874,77.57121,0,2,2
D1903-01196,2022-05-02T22:45:00,0.47255066,0.06149388,77.57121,0,2,2
D1903-01196,2022-05-02T22:50:00,0.47255066,0.060268704,77.57121,0,2,2
D1903-01196,2022-05-02T22:55:00,0.47255066,0.056584563,77.57121,0,2,2
D1903-01196,2022-05-02T23:00:00,0.47255066,0.05968552,77.57121,0,2,2
D1903-01196,2022-05-02T23:05:00,0.47255066,0.04392047,77.57121,0,2,2
D1903-01196,2022-05-02T23:10:00,0.47255066,0.06725307,77.57121,0,2,2
D1903-01196,2022-05-02T23:15:00,0.47255066,0.053531885,77.57121,0,2,2
D1903-01196,2022-05-02T23:20:00,0.47255066,0.049014784,77.57121,0,2,2
D1903-01196,2022-05-02T23:25:00,0.47255066,0.045985285,77.57121,0,2,2
D1903-01196,2022-05-02T23:30:00,0.47255066,0.05755725,77.57121,0,2,2
D1903-01196,2022-05-02T23:35:00,0.47255066,0.06542949,77.57121,0,2,2
D1903-01196,2022-05-02T23:40:00,0.47255066,0.048713174,77.57121,0,2,2
D1903-01196,2022-05-02T23:45:00,0.47255066,0.051702578,77.57121,0,2,2
D1903-01196,2022-05-02T23:50:00,0.47255066,0.06899816,77.57121,0,2,2
D1903-01196,2022-05-02T23:55:00,0.47255066,0.047736753,77.57121,0,2,2
D1903-01196,2022-05-03T00:00:00,0.50087476,0.07665089,0.07751422,0,0,0
D1903-01196,2022-05-03T00:05:00,0.50087476,0.05957517,0.07723983,0,0,0
D1903-01196,2022-05-03T00:10:00,0.50087476,0.06591039,0.0757307,0,0,0
D1903-01196,2022-05-03T00:15:00,0.50087476,0.06445416,0.07627948,0,0,0
D1903-01196,2022-05-03T00:20:00,0.50087476,0.06952111,0.07490754,0,0,0
D1903-01196,2022-05-03T00:25:00,0.50087476,0.0728233,0.073535606,0,0,0
D1903-01196,2022-05-03T00:30:00,0.50087476,0.077814125,0.073261224,0,0,0
D1903-01196,2022-05-03T00:35:00,0.50087476,0.06918958,0.072575256,0,0,0
D1903-01196,2022-05-03T00:40:00,0.50087476,0.05907832,0.07147771,0,0,0
D1903-01196,2022-05-03T00:45:00,0.50087476,0.06313855,0.07038016,0,0,0
D1903-01196,2022-05-03T00:50:00,0.50087476,0.049212784,0.06914542,0,0,0
D1903-01196,2022-05-03T00:55:00,0.50087476,0.06322058,0.06804787,0,0,0
D1903-01196,2022-05-03T01:00:00,0.50087476,0.07347146,0.06708752,0,0,0
D1903-01196,2022-05-03T01:05:00,0.50087476,0.050752237,0.06571559,0,0,0
D1903-01196,2022-05-03T01:10:00,0.50087476,0.064326935,0.065441206,0,0,0
D1903-01196,2022-05-03T01:15:00,0.50087476,0.067652136,0.06434365,0,0,0
D1903-01196,2022-05-03T01:20:00,0.50087476,0.057518244,0.06461804,0,0,0
D1903-01196,2022-05-03T01:25:00,0.50087476,0.08919775,0.062148564,0,0,0
D1903-01196,2022-05-03T01:30:00,0.50087476,0.052652452,0.060227856,0,0,0
D1903-01196,2022-05-03T01:35:00,0.50087476,0.070187494,0.060776632,0,0,0
D1903-01196,2022-05-03T01:40:00,0.50087476,0.06304005,0.061462596,0,0,0
D1903-01196,2022-05-03T01:45:00,0.50087476,0.06047628,0.061736982,0,0,0
D1903-01196,2022-05-03T01:50:00,0.50087476,0.06750864,0.061565492,0,0,0
D1903-01196,2022-05-03T01:55:00,0.50087476,0.07004208,0.060879525,0,0,0
D1903-01196,2022-05-03T02:00:00,0.50087476,0.0674582,0.059850577,0,0,0
D1903-01196,2022-05-03T02:05:00,0.50087476,0.05329522,0.059850577,0,0,0
D1903-01196,2022-05-03T02:10:00,0.50087476,0.06708488,0.058650136,0,0,0
D1903-01196,2022-05-03T02:15:00,0.50087476,0.075129546,0.058993116,0,0,0
D1903-01196,2022-05-03T02:20:00,0.50087476,0.0680413,0.058307152,0,0,0
D1903-01196,2022-05-03T02:25:00,0.50087476,0.07115786,0.058307152,0,0,0
D1903-01196,2022-05-03T02:30:00,0.50087476,0.03995344,0.060022067,0,0,0
D1903-01196,2022-05-03T02:35:00,0.50087476,0.08232639,0.061908476,0,0,0
D1903-01196,2022-05-03T02:40:00,0.50087476,0.07049609,0.06465234,0,0,0
D1903-01196,2022-05-03T02:45:00,0.50087476,0.05629485,0.06475524,0,0,0
D1903-01196,2022-05-03T02:50:00,0.50087476,0.06016009,0.06626436,0,0,0
D1903-01196,2022-05-03T02:55:00,0.50087476,0.04851861,0.06708752,0,0,0
D1903-01196,2022-05-03T03:00:00,0.50087476,0.07910258,0.06653875,0,0,0
D1903-01196,2022-05-03T03:05:00,0.50087476,0.067606375,0.067361906,0,0,0
D1903-01196,2022-05-03T03:10:00,0.50087476,0.074727856,0.06777349,0,0,0
D1903-01196,2022-05-03T03:15:00,0.50087476,0.06910334,0.06777349,0,0,0
D1903-01196,2022-05-03T03:20:00,0.50087476,0.071804084,0.06708752,0,0,0
D1903-01196,2022-05-03T03:25:00,0.50087476,0.082008496,0.06626436,0,0,0
D1903-01196,2022-05-03T03:30:00,0.50087476,0.080192395,0.06475524,0,0,0
D1903-01196,2022-05-03T03:35:00,0.50087476,0.072825,0.06242295,0,0,0
D1903-01196,2022-05-03T03:40:00,0.50087476,0.07127649,0.06228576,0,0,0
D1903-01196,2022-05-03T03:45:00,0.50087476,0.071321875,0.06310891,0,0,0
D1903-01196,2022-05-03T03:50:00,0.50087476,0.07404424,0.062971726,0,0,0
D1903-01196,2022-05-03T03:55:00,0.50087476,0.0630794,0.0633833,0,0,0
D1903-01196,2022-05-03T04:00:00,0.50087476,0.08693174,0.06283453,0,0,0
D1903-01196,2022-05-03T04:05:00,0.50087476,0.06431367,0.06283453,0,0,0
D1903-01196,2022-05-03T04:10:00,0.50087476,0.06705565,0.06105102,0,0,0
D1903-01196,2022-05-03T04:15:00,0.50087476,0.074311905,0.06036505,0,0,0
D1903-01196,2022-05-03T04:20:00,0.50087476,0.060140476,0.059267506,0,0,0
D1903-01196,2022-05-03T04:25:00,0.50087476,0.05967009,0.05789557,0,0,0
D1903-01196,2022-05-03T04:30:00,0.50087476,0.078123465,0.055974863,0,0,0
D1903-01196,2022-05-03T04:35:00,0.50087476,0.05920398,0.027850239,0,0,0
D1903-01196,2022-05-03T04:40:00,0.50087476,0.044543445,0.00017149161,0,0,0
D1903-01196,2022-05-03T13:20:00,0.50087476,0.0156457,0.00068596646,0,0,0
D1903-01196,2022-05-03T13:25:00,0.50087476,0.082808904,0.0,0,0,0
D1903-01196,2022-05-03T13:30:00,0.50087476,0.09750108,0.0,0,0,0
D1903-01196,2022-05-03T13:35:00,0.50087476,0.08343399,0.0,0,0,0
D1903-01196,2022-05-03T13:40:00,0.50087476,0.099338554,0.0001371933,0,0,0
D1903-01196,2022-05-03T13:45:00,0.50087476,0.17645393,0.00096035306,1,0,1
